id,api_id,name,url,description,example,api_responses_id
210,6,Sistema de Registro de Operações de Crédito com o Setor Público - CADIP - CadastroOperacoes(Ano=@Ano,https://olinda.bcb.gov.br/olinda/servico/CADIP_DADOS_PUBLICOS/versao/v1/odata/CadastroOperacoes(Ano=@Ano),Sistema de Registro de Operações de Crédito com o Setor Público - CADIP - CadastroOperacoes(Ano=@Ano),https://olinda.bcb.gov.br/olinda/servico/CADIP_DADOS_PUBLICOS/versao/v1/odata/CadastroOperacoes(Ano=@Ano)?%40Ano=2020&%24top=5,209
211,6,Sistema de Registro de Operações de Crédito com o Setor Público - CADIP - MovimentoLiberacao(Ano=@An,https://olinda.bcb.gov.br/olinda/servico/CADIP_DADOS_PUBLICOS/versao/v1/odata/MovimentoLiberacao(Ano=@Ano),Sistema de Registro de Operações de Crédito com o Setor Público - CADIP - MovimentoLiberacao(Ano=@Ano),https://olinda.bcb.gov.br/olinda/servico/CADIP_DADOS_PUBLICOS/versao/v1/odata/MovimentoLiberacao(Ano=@Ano)?%40Ano=2020&%24top=5,210
212,6,Sistema de Registro de Operações de Crédito com o Setor Público - CADIP - MovimentoPagamento(Ano=@An,https://olinda.bcb.gov.br/olinda/servico/CADIP_DADOS_PUBLICOS/versao/v1/odata/MovimentoPagamento(Ano=@Ano),Sistema de Registro de Operações de Crédito com o Setor Público - CADIP - MovimentoPagamento(Ano=@Ano),https://olinda.bcb.gov.br/olinda/servico/CADIP_DADOS_PUBLICOS/versao/v1/odata/MovimentoPagamento(Ano=@Ano)?%40Ano=2020&%24top=5,211
213,6,Sistema de Registro de Operações de Crédito com o Setor Público - CADIP - InformacaoMensal(Ano=@Ano),https://olinda.bcb.gov.br/olinda/servico/CADIP_DADOS_PUBLICOS/versao/v1/odata/InformacaoMensal(Ano=@Ano),Sistema de Registro de Operações de Crédito com o Setor Público - CADIP - InformacaoMensal(Ano=@Ano),https://olinda.bcb.gov.br/olinda/servico/CADIP_DADOS_PUBLICOS/versao/v1/odata/InformacaoMensal(Ano=@Ano)?%40Ano=2020&%24top=5,212
214,6,Sistema de Registro de Operações de Crédito com o Setor Público - CADIP - CronogramaOperacao(Ano=@An,https://olinda.bcb.gov.br/olinda/servico/CADIP_DADOS_PUBLICOS/versao/v1/odata/CronogramaOperacao(Ano=@Ano),Sistema de Registro de Operações de Crédito com o Setor Público - CADIP - CronogramaOperacao(Ano=@Ano),https://olinda.bcb.gov.br/olinda/servico/CADIP_DADOS_PUBLICOS/versao/v1/odata/CronogramaOperacao(Ano=@Ano)?%40Ano=2020&%24top=5,213
215,6,Sistema de Registro de Operações de Crédito com o Setor Público - CADIP - EvolucaoLimiteDiario(Ano=@,"https://olinda.bcb.gov.br/olinda/servico/CADIP_DADOS_PUBLICOS/versao/v1/odata/EvolucaoLimiteDiario(Ano=@Ano,Modalidade=@Modalidade)","Sistema de Registro de Operações de Crédito com o Setor Público - CADIP - EvolucaoLimiteDiario(Ano=@Ano,Modalidade=@Modalidade)","https://olinda.bcb.gov.br/olinda/servico/CADIP_DADOS_PUBLICOS/versao/v1/odata/EvolucaoLimiteDiario(Ano=@Ano,Modalidade=@Modalidade)?@Ano=2020&@Modalidade=AS&$top=5&$format=json",214
216,6,Tabelas do Relatório de Pilar 3,https://olinda.bcb.gov.br/olinda/servico/DASFN/versao/v1/odata/Recursos,Tabelas do Relatório de Pilar 3,https://olinda.bcb.gov.br/olinda/servico/DASFN/versao/v1/odata/Recursos?$top=5&$filter=Api%20eq%20pilar3&$format=json,215
217,6,Tarifas Bancárias - por Segmento e por Instituição - GruposConsolidados,https://olinda.bcb.gov.br/olinda/servico/Informes_ListaTarifasPorInstituicaoFinanceira/versao/v1/odata/GruposConsolidados,Tarifas Bancárias - por Segmento e por Instituição - GruposConsolidados,https://olinda.bcb.gov.br/olinda/servico/Informes_ListaTarifasPorInstituicaoFinanceira/versao/v1/odata/GruposConsolidados,216
218,6,Tarifas Bancárias - por Segmento e por Instituição - ListaInstituicoesDeGrupoConsolidado(CodigoGrupo,https://olinda.bcb.gov.br/olinda/servico/Informes_ListaTarifasPorInstituicaoFinanceira/versao/v1/odata/ListaInstituicoesDeGrupoConsolidado(CodigoGrupoConsolidado=@CodigoGrupoConsolidado),Tarifas Bancárias - por Segmento e por Instituição - ListaInstituicoesDeGrupoConsolidado(CodigoGrupoConsolidado=@CodigoGrupoConsolidado),https://olinda.bcb.gov.br/olinda/servico/Informes_ListaTarifasPorInstituicaoFinanceira/versao/v1/odata/ListaInstituicoesDeGrupoConsolidado(CodigoGrupoConsolidado=@CodigoGrupoConsolidado)?@CodigoGrupoConsolidado=02&$top=5&$format=json,217
219,6,Tarifas Bancárias - por Segmento e por Instituição - ListaTarifasPorInstituicaoFinanceira(PessoaFisi,"https://olinda.bcb.gov.br/olinda/servico/Informes_ListaTarifasPorInstituicaoFinanceira/versao/v1/odata/ListaTarifasPorInstituicaoFinanceira(PessoaFisicaOuJuridica=@PessoaFisicaOuJuridica,CNPJ=@CNPJ)","Tarifas Bancárias - por Segmento e por Instituição - ListaTarifasPorInstituicaoFinanceira(PessoaFisicaOuJuridica=@PessoaFisicaOuJuridica,CNPJ=@CNPJ)","https://olinda.bcb.gov.br/olinda/servico/Informes_ListaTarifasPorInstituicaoFinanceira/versao/v1/odata/ListaTarifasPorInstituicaoFinanceira(PessoaFisicaOuJuridica=@PessoaFisicaOuJuridica,CNPJ=@CNPJ)?@PessoaFisicaOuJuridica=J&@CNPJ=00000000&$top=5&$format=json",218
220,6,Tarifas Bancárias - por Segmento e por Serviços - GruposConsolidados,https://olinda.bcb.gov.br/olinda/servico/Informes_ListaTarifaPorValores/versao/v1/odata/GruposConsolidados,Tarifas Bancárias - por Segmento e por Serviços - GruposConsolidados,https://olinda.bcb.gov.br/olinda/servico/Informes_ListaTarifaPorValores/versao/v1/odata/GruposConsolidados?%24top=5,219
221,6,Tarifas Bancárias - por Segmento e por Serviços - ServicosBancarios,https://olinda.bcb.gov.br/olinda/servico/Informes_ListaTarifaPorValores/versao/v1/odata/ServicosBancarios,Tarifas Bancárias - por Segmento e por Serviços - ServicosBancarios,https://olinda.bcb.gov.br/olinda/servico/Informes_ListaTarifaPorValores/versao/v1/odata/ServicosBancarios?%24top=5,220
222,6,Tarifas Bancárias - por Segmento e por Serviços -ListaTarifasPorValores(CodigoGrupoConsolidado=@Codi,"https://olinda.bcb.gov.br/olinda/servico/Informes_ListaTarifaPorValores/versao/v1/odata/ListaTarifasPorValores(CodigoGrupoConsolidado=@CodigoGrupoConsolidado,CodigoServico=@CodigoServico)","Tarifas Bancárias - por Segmento e por Serviços -ListaTarifasPorValores(CodigoGrupoConsolidado=@CodigoGrupoConsolidado,CodigoServico=@CodigoServico)","https://olinda.bcb.gov.br/olinda/servico/Informes_ListaTarifaPorValores/versao/v1/odata/ListaTarifasPorValores(CodigoGrupoConsolidado=@CodigoGrupoConsolidado,CodigoServico=@CodigoServico)?@CodigoGrupoConsolidado=02&@CodigoServico=1101&$top=5&$format=json",221
239,7,Busca de localidades,http://servicos.cptec.inpe.br/XML/listaCidades,Busca de localidades,http://servicos.cptec.inpe.br/XML/listaCidades,239
223,6,"Tarifas Bancárias - valores mínimos, máximos e médios por serviço - GruposConsolidados",https://olinda.bcb.gov.br/olinda/servico/Informes_ListaValoresDeServicoBancario/versao/v1/odata/GruposConsolidados,"Tarifas Bancárias - valores mínimos, máximos e médios por serviço - GruposConsolidados",https://olinda.bcb.gov.br/olinda/servico/Informes_ListaValoresDeServicoBancario/versao/v1/odata/GruposConsolidados?%24top=5,222
224,6,"Tarifas Bancárias - valores mínimos, máximos e médios por serviço -ListaValoresServicoBancario(Pesso","https://olinda.bcb.gov.br/olinda/servico/Informes_ListaValoresDeServicoBancario/versao/v1/odata/ListaValoresServicoBancario(PessoaFisicaOuJuridica=@PessoaFisicaOuJuridica,CodigoGrupoConsolidado=@CodigoGrupoConsolidado)","Tarifas Bancárias - valores mínimos, máximos e médios por serviço -ListaValoresServicoBancario(PessoaFisicaOuJuridica=@PessoaFisicaOuJuridica,CodigoGrupoConsolidado=@CodigoGrupoConsolidado)","https://olinda.bcb.gov.br/olinda/servico/Informes_ListaValoresDeServicoBancario/versao/v1/odata/ListaValoresServicoBancario(PessoaFisicaOuJuridica=@PessoaFisicaOuJuridica,CodigoGrupoConsolidado=@CodigoGrupoConsolidado)?@PessoaFisicaOuJuridica=J&@CodigoGrupoConsolidado=02&$top=5&$format=json",223
225,6,Taxas de Câmbio - todos os boletins diários - Moedas,https://olinda.bcb.gov.br/olinda/servico/PTAX/versao/v1/odata/Moedas,Taxas de Câmbio - todos os boletins diários - Moedas,https://olinda.bcb.gov.br/olinda/servico/PTAX/versao/v1/odata/Moedas?%24top=5,224
226,6,Taxas de Câmbio - todos os boletins diários - CotacaoDolarDia(dataCotacao=@dataCotacao),https://olinda.bcb.gov.br/olinda/servico/PTAX/versao/v1/odata/CotacaoDolarDia(dataCotacao=@dataCotacao),Taxas de Câmbio - todos os boletins diários - CotacaoDolarDia(dataCotacao=@dataCotacao),https://olinda.bcb.gov.br/olinda/servico/PTAX/versao/v1/odata/CotacaoDolarDia(dataCotacao=@dataCotacao)?@dataCotacao=10-20-2023&$top=100&$format=json,225
227,6,"Taxas de Câmbio - todos os boletins diários - CotacaoDolarPeriodo(dataInicial=@dataInicial,dataFinal","https://olinda.bcb.gov.br/olinda/servico/PTAX/versao/v1/odata/CotacaoDolarPeriodo(dataInicial=@dataInicial,dataFinalCotacao=@dataFinalCotacao)","Taxas de Câmbio - todos os boletins diários - CotacaoDolarPeriodo(dataInicial=@dataInicial,dataFinalCotacao=@dataFinalCotacao)","https://olinda.bcb.gov.br/olinda/servico/PTAX/versao/v1/odata/CotacaoDolarPeriodo(dataInicial=@dataInicial,dataFinalCotacao=@dataFinalCotacao)?@dataInicial=10-01-2023&@dataFinalCotacao=10-20-2023&$top=100&$format=json",226
228,6,"Taxas de Câmbio - todos os boletins diários - CotacaoMoedaDia(moeda=@moeda,dataCotacao=@dataCotacao)","https://olinda.bcb.gov.br/olinda/servico/PTAX/versao/v1/odata/CotacaoMoedaDia(moeda=@moeda,dataCotacao=@dataCotacao)","Taxas de Câmbio - todos os boletins diários - CotacaoMoedaDia(moeda=@moeda,dataCotacao=@dataCotacao)","https://olinda.bcb.gov.br/olinda/servico/PTAX/versao/v1/odata/CotacaoMoedaDia(moeda=@moeda,dataCotacao=@dataCotacao)?@moeda=EUR&@dataCotacao=10-20-2023&$top=100&$format=json",227
229,6,"Taxas de Câmbio - todos os boletins diários - CotacaoMoedaPeriodo(moeda=@moeda,dataInicial=@dataInic","https://olinda.bcb.gov.br/olinda/servico/PTAX/versao/v1/odata/CotacaoMoedaPeriodo(moeda=@moeda,dataInicial=@dataInicial,dataFinalCotacao=@dataFinalCotacao)","Taxas de Câmbio - todos os boletins diários - CotacaoMoedaPeriodo(moeda=@moeda,dataInicial=@dataInicial,dataFinalCotacao=@dataFinalCotacao)","https://olinda.bcb.gov.br/olinda/servico/PTAX/versao/v1/odata/CotacaoMoedaPeriodo(moeda=@moeda,dataInicial=@dataInicial,dataFinalCotacao=@dataFinalCotacao)?@moeda=EUR&@dataInicial=10-01-2023&@dataFinalCotacao=10-22-2023&$top=100&$format=json",228
230,6,Taxas de Câmbio - todos os boletins diários - CotacaoMoedaAberturaOuIntermediario(codigoMoeda=@codig,"https://olinda.bcb.gov.br/olinda/servico/PTAX/versao/v1/odata/CotacaoMoedaAberturaOuIntermediario(codigoMoeda=@codigoMoeda,dataCotacao=@dataCotacao)","Taxas de Câmbio - todos os boletins diários - CotacaoMoedaAberturaOuIntermediario(codigoMoeda=@codigoMoeda,dataCotacao=@dataCotacao)","https://olinda.bcb.gov.br/olinda/servico/PTAX/versao/v1/odata/CotacaoMoedaAberturaOuIntermediario(codigoMoeda=@codigoMoeda,dataCotacao=@dataCotacao)?@codigoMoeda=EUR&@dataCotacao=10-20-2023&$format=json",229
231,6,"Taxas de Câmbio - todos os boletins diários -CotacaoMoedaPeriodoFechamento(codigoMoeda=@codigoMoeda,","https://olinda.bcb.gov.br/olinda/servico/PTAX/versao/v1/odata/CotacaoMoedaPeriodoFechamento(codigoMoeda=@codigoMoeda,dataInicialCotacao=@dataInicialCotacao,dataFinalCotacao=@dataFinalCotacao)","Taxas de Câmbio - todos os boletins diários -CotacaoMoedaPeriodoFechamento(codigoMoeda=@codigoMoeda,dataInicialCotacao=@dataInicialCotacao,dataFinalCotacao=@dataFinalCotacao)","https://olinda.bcb.gov.br/olinda/servico/PTAX/versao/v1/odata/CotacaoMoedaPeriodoFechamento(codigoMoeda=@codigoMoeda,dataInicialCotacao=@dataInicialCotacao,dataFinalCotacao=@dataFinalCotacao)?@codigoMoeda=EUR&@dataInicialCotacao=10-01-2023&@dataFinalCotacao=10-22-2023&$format=json",230
232,6,Taxas de Conversão nos Cartões de Uso Internacional,https://olinda.bcb.gov.br/olinda/servico/DASFN/versao/v1/odata/Recursos,Taxas de Conversão nos Cartões de Uso Internacional,https://olinda.bcb.gov.br/olinda/servico/DASFN/versao/v1/odata/Recursos?$top=5&$filter=Api%20eq%20taxas_cartoes&$format=json,231
233,6,Taxas de juros de operações de crédito por instituição financeira – Médias dos últimos 5 dias - Taxa,https://olinda.bcb.gov.br/olinda/servico/taxaJuros/versao/v2/odata/TaxasJurosDiariaPorInicioPeriodo,Taxas de juros de operações de crédito por instituição financeira – Médias dos últimos 5 dias - TaxasJurosDiariaPorInicioPeriodo,https://olinda.bcb.gov.br/olinda/servico/taxaJuros/versao/v2/odata/TaxasJurosDiariaPorInicioPeriodo?%24top=5,232
234,6,Taxas de juros de operações de crédito por instituição financeira – Médias dos últimos 5 dias - Taxa,https://olinda.bcb.gov.br/olinda/servico/taxaJuros/versao/v2/odata/TaxasJurosMensalPorMes,Taxas de juros de operações de crédito por instituição financeira – Médias dos últimos 5 dias - TaxasJurosMensalPorMes,https://olinda.bcb.gov.br/olinda/servico/taxaJuros/versao/v2/odata/TaxasJurosMensalPorMes?%24top=5,233
235,6,Taxas de juros de operações de crédito por instituição financeira – Médias dos últimos 5 dias - Para,https://olinda.bcb.gov.br/olinda/servico/taxaJuros/versao/v2/odata/ParametrosConsulta,Taxas de juros de operações de crédito por instituição financeira – Médias dos últimos 5 dias - ParametrosConsulta,https://olinda.bcb.gov.br/olinda/servico/taxaJuros/versao/v2/odata/ParametrosConsulta?%24top=5,234
236,6,Taxas de juros de operações de crédito por instituição financeira – Médias dos últimos 5 dias - Cons,https://olinda.bcb.gov.br/olinda/servico/taxaJuros/versao/v2/odata/ConsultaDatas,Taxas de juros de operações de crédito por instituição financeira – Médias dos últimos 5 dias - ConsultaDatas,https://olinda.bcb.gov.br/olinda/servico/taxaJuros/versao/v2/odata/ConsultaDatas?%24top=5,235
308,13,Itens - Consultas Básicas,http://compras.dados.gov.br/comprasContratos/id/contrato/{id}/itens_compras_contratos.{formato},Retorna uma relação de itens de contratos cadastrados.,http://compras.dados.gov.br/comprasContratos/id/contrato/136100/itens_compras_contratos.json,308
237,6,Taxas de juros de operações de crédito por instituição financeira – Médias dos últimos 5 dias - Cons,https://olinda.bcb.gov.br/olinda/servico/taxaJuros/versao/v2/odata/ConsultaUnificada?%24top=5,Taxas de juros de operações de crédito por instituição financeira – Médias dos últimos 5 dias - ConsultaUnificada,https://olinda.bcb.gov.br/olinda/servico/taxaJuros/versao/v2/odata/ConsultaUnificada?%24top=5,236
238,6,Títulos da carteira do BC para operações conjugadas com dealers,https://olinda.bcb.gov.br/olinda/servico/PoliticaMonetaria_TitulosOperacoesConjugadas/versao/v1/odata/TitulosOperacoesConjugadas(Data=@Data),Títulos da carteira do BC para operações conjugadas com dealers,https://olinda.bcb.gov.br/olinda/servico/PoliticaMonetaria_TitulosOperacoesConjugadas/versao/v1/odata/TitulosOperacoesConjugadas(Data=@Data)?@Data=2023-10-06&$top=5&$format=json,237
286,13,Itens sem Licitação - Consulta Básica,http://compras.dados.gov.br/compraSemLicitacao/v1/itens_compras_slicitacao.{formato}?{parametro1=valor1}&{parametro2=valor2}&{parametroN=valorN},"Fornece uma lista de compras sem licitação, a partir de dados de um item informado.",http://compras.dados.gov.br/compraSemLicitacao/v1/itens_compras_slicitacao.json?co_conjunto_materiais=314551,286
287,13,Compras sem Licitação - Consulta Detalhada,http://compras.dados.gov.br/compraSemLicitacao/id/compra_slicitacao/{id}.{formato},Fornece detalhes sobre uma Compra sem Licitação.,https://compras.dados.gov.br/compraSemLicitacao/doc/compra_slicitacao/4706060.json,287
288,13,Itens sem Licitação - Consulta Detalhada,http://compras.dados.gov.br/compraSemLicitacao/id/item_slicitacao/{id}/itens/{item}.{formato},Fornece detalhes sobre um item.,https://compras.dados.gov.br/compraSemLicitacao/doc/item_slicitacao/00000000004843872/itens/00000000100000213801.json,288
289,13,Contratos - Consulta Básica,http://compras.dados.gov.br/contratos/v1/contratos.{formato}?{parametro1=valor1}&{parametro2=valor2}&{parametroN=valorN},"Fornece uma lista das informações relacionadas aos registros de Contratos.

",https://compras.dados.gov.br/contratos/v1/contratos.json?uasg=20001&order_by=data_assinatura&order=desc,289
290,13,Aditivos de Contrato - Consulta Básica,http://compras.dados.gov.br/contratos/id/contrato/{id}/aditivos.{formato},Fornece uma lista das informações relacionadas aos registros de aditivos de Contratos.,https://compras.dados.gov.br/contratos/doc/contrato/16001750000032019/aditivos.json,290
291,13,Apostilamentos de Contrato - Consulta Básica,http://compras.dados.gov.br/contratos/id/contrato/{id}/apostilamentos.{formato},Fornece uma lista das informações relacionadas aos registros de Apostilamento de Contratos.,https://compras.dados.gov.br/contratos/doc/contrato/17032550000062017/apostilamentos.json,291
292,13,Tipos de Contrato - Consulta Básica,http://compras.dados.gov.br/contratos/v1/tipos_contrato.{formato}?{parametro1=valor1}&{parametro2=valor2}&{parametroN=valorN},Fornece uma lista com informações relacionadas aos tipos de contrato existentes no cadastro de contratos.,https://compras.dados.gov.br/contratos/v1/tipos_contrato.json?descricao=ARRENDAMENTO,292
293,13,Cronogramas- Consulta Básica,https://compras.dados.gov.br/docs/contratos/v1/cronogramas.html,Retorna uma relação de cronogramas cadastrados.,Erro 500,293
294,13,Eventos de Contrato - Consulta Básica,ttp://compras.dados.gov.br/contratos/id/contrato/{id}/eventos.{formato},Fornece uma lista das informações relacionadas aos registros de Eventos de Contrato,https://compras.dados.gov.br/contratos/id/contrato/25005750000472008/eventos.json,294
295,13,Contratos -  Informações Detalhadas,"http://compras.dados.gov.br/contratos/id/contrato/{id}.{formato}

",Fornece dados detalhados de um contrato selecionado.,http://compras.dados.gov.br/contratos/id/contrato/15403250000042019.json,295
296,13,Aditivos de Contrato -  Informações Detalhadas,http://compras.dados.gov.br/contratos/id/contrato/{id}/aditivos/{aditivo}.{formato},Fornece dados detalhados de um contrato aditivo selecionado.,http://compras.dados.gov.br/contratos/id/contrato/12019650000202015/aditivos/55000052019.json,296
297,13,Apostilamentos de Contrato -  Informações Detalhadas,http://compras.dados.gov.br/contratos/id/contrato/{id}/apostilamentos/{apostilamento}.{formato},Fornece dados detalhados de um contrato de apostilamento selecionado.,http://compras.dados.gov.br/contratos/id/contrato/39500150000112016/apostilamentos/00000000000000002.json,297
298,13,Tipos de Contrato -  Informações Detalhadas,http://compras.dados.gov.br/contratos/id/tipo_contrato/{id}.{formato},Fornece dados detalhados de um tipo de contrato selecionado.,http://compras.dados.gov.br/contratos/id/tipo_contrato/50.json,298
299,13,Cronogramas-  Informações Detalhadas,https://compras.dados.gov.br/docs/contratos/cronograma.html,Fornece dados detalhados de um cronograma selecionado.,Erro 500,299
300,13,Eventos de Contrato -  Informações Detalhadas,http://compras.dados.gov.br/contratos/id/contrato/{id}/eventos/{evento}.{formato},Fornece dados detalhados de um evento de contrato selecionado,http://compras.dados.gov.br/contratos/id/contrato/15316350001162014/eventos/1.json,300
301,13,Contratos - Consultas Básicas,ttp://compras.dados.gov.br/comprasContratos/v1/contratos.{formato},Retorna uma relação de contratos cadastrados.,http://compras.dados.gov.br/comprasContratos/v1/contratos.json,301
302,13,Cronogramas - Consultas Básicas,http://compras.dados.gov.br/comprasContratos/id/contrato/{id}/cronogramas.{formato},Retorna uma relação de cronogramas cadastrados.,http://compras.dados.gov.br/comprasContratos/id/contrato/136100/cronogramas.json,302
303,13,Despesas Acessórias  - Consultas Básicas,http://compras.dados.gov.br/comprasContratos/id/contrato/{id}/despesas_acessorias.{formato},Retorna uma relação de despesas acessórias cadastrados.,http://compras.dados.gov.br/comprasContratos/id/contrato/84650/despesas_acessorias.json,303
304,13,Empenhos  - Consultas Básicas,http://compras.dados.gov.br/comprasContratos/id/contrato/{id}/empenhos.{formato},Retorna uma relação de empenhos cadastrados.,http://compras.dados.gov.br/comprasContratos/id/contrato/50500/empenhos.json,304
305,13,Faturas  - Consultas Básicas,http://compras.dados.gov.br/comprasContratos/id/contrato/{id}/faturas.{formato},Retorna uma relação de faturas cadastrados.,http://compras.dados.gov.br/comprasContratos/id/contrato/36939/faturas.json,305
306,13,Garantias  - Consultas Básicas,http://compras.dados.gov.br/comprasContratos/id/contrato/{id}/garantias.{formato},Retorna uma relação de garantias cadastrados.,http://compras.dados.gov.br/comprasContratos/id/contrato/105754/garantias.json,306
307,13,Históricos  - Consultas Básicas,http://compras.dados.gov.br/comprasContratos/id/contrato/{id}/historicos.{formato},Retorna uma relação de históricos cadastrados.,http://compras.dados.gov.br/comprasContratos/id/contrato/136100/historicos.json,307
52,4,Fontes,https://www.ipea.gov.br/atlasestado/api/v1/fontes,Retorna quais são as fontes de dados da API,https://www.ipea.gov.br/atlasestado/api/v1/fontes,52
310,13,Responsáveis  - Consultas Básicas,http://compras.dados.gov.br/comprasContratos/id/contrato/{id}/responsaveis.{formato},Retorna uma relação de responsáveis cadastrados.,http://compras.dados.gov.br/comprasContratos/id/contrato/2268/responsaveis.json,310
311,13,Terceirizados  - Consultas Básicas,http://compras.dados.gov.br/comprasContratos/id/contrato/{id}/terceirizados.{formato},Retorna uma relação de terceirizados cadastrados.,http://compras.dados.gov.br/comprasContratos/id/contrato/4198/terceirizados.json,311
312,13,Contrato - Informações Detalhadas,http://compras.dados.gov.br/comprasContratos/id/contrato/{id}.{formato},Fornece dados detalhados de um contrato selecionado.,http://compras.dados.gov.br/comprasContratos/id/contrato/114325.json,312
313,13,Cronograma - Informações Detalhadas,http://compras.dados.gov.br/comprasContratos/id/contrato/{id}/cronogramas/{cronograma}.{formato},Fornece dados detalhados de um cronograma selecionado.,http://compras.dados.gov.br/comprasContratos/id/contrato/136100/cronogramas/28589500.json,313
314,13,Despesa Acessórias  - Informações Detalhadas,http://compras.dados.gov.br/comprasContratos/id/contrato/{id}/despesas_acessorias/{despesa_acessoria}.{formato},Fornece dados detalhados de uma despesa acessória selecionada.,http://compras.dados.gov.br/comprasContratos/id/contrato/84650/despesas_acessorias/215.json,314
315,13,Empenho  - Informações Detalhadas,http://compras.dados.gov.br/comprasContratos/id/contrato/{id}/empenhos/{empenho}.{formato},Fornece dados detalhados de um empenho selecionado.,http://compras.dados.gov.br/comprasContratos/id/contrato/2629/empenhos/8415275.json,315
316,13,Fatura  - Informações Detalhadas,http://compras.dados.gov.br/comprasContratos/id/contrato/{id}/faturas/{fatura}.{formato},Fornece dados detalhados de uma fatura selecionada.,http://compras.dados.gov.br/comprasContratos/id/contrato/94113/faturas/78330.json,316
317,13,Garantia  - Informações Detalhadas,http://compras.dados.gov.br/comprasContratos/id/contrato/{id}/garantias/{garantia}.{formato},Fornece dados detalhados de uma garantia selecionada.,http://compras.dados.gov.br/comprasContratos/id/contrato/115090/garantias/8423.json,317
318,13,Histórico  - Informações Detalhadas,http://compras.dados.gov.br/comprasContratos/id/contrato/{id}/historicos/{historico}.{formato},Fornece dados detalhados de um histórico selecionado.,http://compras.dados.gov.br/comprasContratos/id/contrato/93390/historicos/337465.json,318
319,13,Item - Informações Detalhadas,http://compras.dados.gov.br/comprasContratos/id/contrato/{id}/itens_compras_contratos/{item_compras_contratos}.{formato},Fornece dados detalhados de um item de contrato selecionado.,http://compras.dados.gov.br/comprasContratos/id/contrato/136100/itens_compras_contratos/853152.json,319
320,13,Preposto  - Informações Detalhadas,http://compras.dados.gov.br/comprasContratos/id/contrato/{id}/prepostos/{preposto}.{formato},Fornece dados detalhados de um preposto selecionado.,http://compras.dados.gov.br/comprasContratos/id/contrato/44820/prepostos/2665.json,320
321,13,Responsável  - Informações Detalhadas,http://compras.dados.gov.br/comprasContratos/id/contrato/{id}/responsaveis/{responsavel}.{formato},Fornece dados detalhados de um responsável selecionado.,http://compras.dados.gov.br/comprasContratos/id/contrato/84390/responsaveis/41285.json,321
322,13,Terceirizado  - Informações Detalhadas,http://compras.dados.gov.br/comprasContratos/id/contrato/{id}/terceirizados/{terceirizado}.{formato},Fornece dados detalhados de um terceirizado selecionado.,http://compras.dados.gov.br/comprasContratos/id/contrato/3140/terceirizados/4325.json,322
323,13,Âmbitos de Ocorrência - Consultas Básicas,http://compras.dados.gov.br/fornecedores/v1/ambitos_ocorrencia.{formato}?{parametro1=valor1}&{parametro2=valor2}&{parametroN=valorN},Fornece uma lista com informações relacionadas aos âmbitos de ocorrência.,http://compras.dados.gov.br/fornecedores/v1/ambitos_ocorrencia.json?descricao=administração,323
324,13,CNAES  - Consultas Básicas,http://compras.dados.gov.br/fornecedores/v1/cnaes.{formato}?{parametro1=valor1}&{parametro2=valor2}&{parametroN=valorN},Fornece uma lista com informações relacionadas aos códigos da Classificação Nacional de Atividade Econômica - CNAE.,http://compras.dados.gov.br/fornecedores/v1/cnaes.json?descricao=CULTIVO,324
325,13,Fornecedores - Consultas Básicas,http://compras.dados.gov.br/fornecedores/v1/fornecedores.{formato}?{parametro1=valor1}&{parametro2=valor2}&{parametroN=valorN},Retorna lista de fornecedores de acordo com os parâmetros informados inicialmentes.,"http://compras.dados.gov.br/fornecedores/v1/fornecedores.json?uf=DF ",325
326,13,Linhas de Fornecimento - Consultas Básicas,http://compras.dados.gov.br/fornecedores/v1/linhas_fornecimento.{formato}?{parametro1=valor1}&{parametro2=valor2}&{parametroN=valorN},Retorna dados sobre linhas de fornecimento e fornecedores relacionados.,"http://compras.dados.gov.br/fornecedores/v1/linhas_fornecimento.json?nome=Metrologia ",326
327,13,Municípios - Consultas Básicas,http://compras.dados.gov.br/fornecedores/v1/municipios.{formato}?{parametro1=valor1}&{parametro2=valor2}&{parametroN=valorN},"Retorna dados sobre municípios de acordo com parâmetros informados, com possibilidade de relacionar os fornecedores e unidades cadastradoras do município selecionado.",http://compras.dados.gov.br/fornecedores/v1/municipios.json?uf=PE,327
328,13,Naturezas Jurídicas - Consultas Básicas,http://compras.dados.gov.br/fornecedores/v1/naturezas_juridicas.{formato}?{parametro1=valor1}&{parametro2=valor2}&{parametroN=valorN},"Retorna lista de naturezas jurídicas através de parâmetros informados, com possibilidade de consultar dados de fornecedores relacionados com uma natureza jurídica selecionada.",http://compras.dados.gov.br/fornecedores/v1/naturezas_juridicas.json?descricao=sociedade,328
329,13,Ocorrências de Fornecedores - Consultas Básicas,http://compras.dados.gov.br/fornecedores/v1/ocorrencias_fornecedores.{formato}?{parametro1=valor1}&{parametro2=valor2}&{parametroN=valorN},"Retorna lista com ocorrências registradas por fornecedor, de acordo com parâmetros informados.",http://compras.dados.gov.br/fornecedores/v1/ocorrencias_fornecedores.json?cnpj=72523863000154,329
330,13,Portes de Empresa - Consultas Básicas,http://compras.dados.gov.br/fornecedores/v1/portes_empresa.{formato}?{parametro1=valor1}&{parametro2=valor2}&{parametroN=valorN},Fornece lista de portes de fornecedores com possibilidade de consultar dados de fornecedores relacionados com um porte selecionado.,"http://compras.dados.gov.br/fornecedores/v1/portes_empresa.json?descricao=empresa ",330
